Review_ID,Cleaned_Text,Rating,Sentiment_Label,Satisfaction_Level,Visitor_Age,Visit_Type,Travel_Purpose,Visit_Season,Eco_Activity_Count,Wildlife_Sightings,Site_Type,Eco_Rating,Guide_Quality,Cleanliness_Score,Service_Quality,Eco_Education_Level,Sustainability_Score,Crowd_Level,Noise_Level,Safety_Score,Travel_Distance_km,Expense_Level,Would_Recommend,Return_Intent,GroundTruth
-1.7313292700213958,we enjoyed the peaceful environment fresh air and beautiful birdwatching spots,1.5543780414566315,1.2223269740951017,-1.223345354692123,-1.1101018346645826,0.009701975911983463,1.4349440532477036,-0.4314701609527447,0.9010657374614085,0.4047778943630551,0.7283713226772129,0.466475492438372,-0.725803156735952,-0.7049161105707911,-1.3784457891141348,-0.029000688735280535,1.402084087683067,-0.686182745585471,-0.726382337401965,-0.7250308345234981,1.2130597133819276,0.004057237522706697,0.998334719910296,0.9950124377332081,1.2223269740951017
-1.7298858942231288,the ecoactivities like tree planting and conservation talks were meaningful,0.7797710440529947,1.2223269740951017,-1.223345354692123,1.3643384436524508,0.009701975911983463,0.012153006854607698,1.3570071901467156,-0.1458397506331762,-0.754490538180301,1.4477504068028555,-0.8347113762879099,1.4097843906685656,-0.7049161105707911,-0.6778380182810293,-0.029000688735280535,1.402084087683067,0.021830405491541163,-0.007784806583862714,0.7262402270748303,1.4064438757688058,1.2212284943347287,-1.0016680578732686,-1.0050125627355517,1.2223269740951017
-1.7284425184248615,almost no wildlife sightings due to poor planning,-1.5440499481579162,-1.22947807214664,-0.0005095149332329504,-0.8917688689307267,-1.4014945203765274,-0.6992425163419402,-1.325708836502475,0.5520972414298803,0.4047778943630551,1.4477504068028555,-0.48772821129423477,0.6979218748670597,0.7025702998866955,-1.3784457891141348,1.391441208502944,1.402084087683067,0.021830405491541163,-0.007784806583862714,-0.7250308345234981,-1.6186369501402176,1.2212284943347287,0.998334719910296,-1.0050125627355517,-1.22947807214664
-1.7269991426265945,the resort was decent but lacked environmental awareness programs,0.005164046649357699,-0.0035755490257692213,1.222326324825657,0.1998959597385527,0.7153002240562389,-1.410638039538488,-1.325708836502475,1.2500342334929366,0.018355083515269755,0.7283713226772129,0.6399670749352098,-0.013940640934446122,1.4063135051154387,-0.6778380182810293,-1.449442585973505,-1.4120508154650502,-0.686182745585471,-0.007784806583862714,0.7262402270748303,-0.3478267401693036,0.004057237522706697,-1.0016680578732686,-1.0050125627355517,-0.0035755490257692213
-1.7255557668283275,cleanliness was average throughout the site,0.005164046649357699,-0.0035755490257692213,1.222326324825657,1.7282267198755439,-1.4014945203765274,-0.6992425163419402,-0.4314701609527447,-1.541713734759289,-1.5273361598758717,0.008992238551570499,-1.3551861237784226,-1.4376656725374577,-0.7049161105707911,-0.6778380182810293,1.391441208502944,-0.004983363890991611,-1.3941958966624832,-1.4449798682200672,0.7262402270748303,-0.4307056669065371,1.2212284943347287,-1.0016680578732686,-1.0050125627355517,-0.0035755490257692213
-1.7241123910300602,campsite was overcrowded and not cleaned regularly,-1.5440499481579162,-1.22947807214664,-0.0005095149332329504,1.1460054779185949,-1.4014945203765274,0.012153006854607698,1.3570071901467156,0.5520972414298803,0.7912007052108405,-1.4297659296997143,-1.2684403325300038,-0.013940640934446122,1.4063135051154387,0.7233775233851815,-0.7392216373543928,-1.4120508154650502,1.4378567076455655,0.7108127242342395,1.4518757578739945,-0.25113465897586446,1.2212284943347287,-1.0016680578732686,0.9950124377332081,-1.22947807214664
-1.7226690152317932,loved the solarpowered cottages and ecofriendly activities offered on site,0.7797710440529947,1.2223269740951017,-1.223345354692123,-0.5278805927076335,0.009701975911983463,0.7235485300511556,0.4627685145969854,0.20312874539835205,-1.1409133490280863,1.4477504068028555,0.7267128661836282,1.4097843906685656,-1.4086593157995344,0.7233775233851815,1.391441208502944,-0.7085170896780209,-0.686182745585471,-0.007784806583862714,-1.4506663653226624,-1.169709430313536,0.004057237522706697,0.998334719910296,-1.0050125627355517,1.2223269740951017
-1.7212256394335261,the nature guide explained everything clearly and made the tour more enjoyable,1.5543780414566315,1.2223269740951017,-1.223345354692123,0.1998959597385527,-0.695896272232272,-0.6992425163419402,0.4627685145969854,1.5990027295244649,-1.1409133490280863,1.4477504068028555,-0.48772821129423477,-1.4376656725374577,-0.0011729053420477763,0.7233775233851815,1.391441208502944,0.6985503618960376,-0.686182745585471,0.7108127242342395,1.4518757578739945,-0.5273977480999762,1.2212284943347287,0.998334719910296,0.9950124377332081,1.2223269740951017
-1.7197822636352589,too many insects and poorly managed waste disposal,-1.5440499481579162,-1.22947807214664,-0.0005095149332329504,0.27267361498317133,-0.695896272232272,0.012153006854607698,1.3570071901467156,-0.4948082466647044,0.7912007052108405,0.7283713226772129,0.8134586574320471,-1.4376656725374577,-1.4086593157995344,-0.6778380182810293,-0.7392216373543928,0.6985503618960376,-0.686182745585471,1.4294102550523418,-0.7250308345234981,0.24613890144753664,0.004057237522706697,0.998334719910296,-1.0050125627355517,-1.22947807214664
-1.7183388878369918,overall a simple and routine visit,0.005164046649357699,-0.0035755490257692213,1.222326324825657,-1.037324179419964,-0.695896272232272,-1.410638039538488,-0.4314701609527447,-0.4948082466647044,1.564046326906411,-0.710386845574072,1.4206791961709784,-0.013940640934446122,-0.0011729053420477763,0.7233775233851815,-0.029000688735280535,-1.4120508154650502,0.7298435565685534,-1.4449798682200672,-0.7250308345234981,0.8124782341519656,1.2212284943347287,-1.0016680578732686,0.9950124377332081,-0.0035755490257692213
-1.7168955120387248,ecofriendly claims were false and misleading,-0.7694429507542793,-1.22947807214664,-0.0005095149332329504,1.0732278226739762,0.7153002240562389,0.012153006854607698,1.3570071901467156,-0.4948082466647044,1.564046326906411,-0.710386845574072,-1.3551861237784226,0.6979218748670597,-1.4086593157995344,-1.3784457891141348,0.6812202598838317,1.402084087683067,-0.686182745585471,0.7108127242342395,0.7262402270748303,-0.6931556015744432,1.2212284943347287,0.998334719910296,-1.0050125627355517,-1.22947807214664
-1.7154521362404576,nothing memorable but nothing terrible either,0.005164046649357699,-0.0035755490257692213,1.222326324825657,-1.6923230766215316,-0.695896272232272,-0.6992425163419402,-0.4314701609527447,1.2500342334929366,-1.1409133490280863,0.7283713226772129,-1.0949487500331663,-1.4376656725374577,-0.7049161105707911,0.022769752552076063,1.391441208502944,1.402084087683067,1.4378567076455655,-0.726382337401965,-0.7250308345234981,-0.20278861837914494,-1.213114019289315,-1.0016680578732686,0.9950124377332081,-0.0035755490257692213
-1.7140087604421905,too many insects and poorly managed waste disposal,-0.7694429507542793,-1.22947807214664,-0.0005095149332329504,1.5826714093863066,-1.4014945203765274,0.012153006854607698,0.4627685145969854,-0.8437767426962326,1.177623516058626,0.7283713226772129,0.5532212836867909,1.4097843906685656,0.7025702998866955,1.423985294218287,-0.029000688735280535,-0.004983363890991611,-0.686182745585471,-1.4449798682200672,1.4518757578739945,0.8055716569238629,-1.213114019289315,0.998334719910296,0.9950124377332081,-1.22947807214664
